Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id,Cluster
7685872_D13,Dr. Dre,Satisfiction,Compton (A Soundtrack By Dr. Dre),Hip Hop,"Gangsta, Trap",28,0.416,0.831,-3.351,0.167,0.000608,5.02e-06,0.552,0.44,87.874,4.0,4:24,C♯/D♭ Major,3B,1.0,1.0,4EhfGgpcTjxRaRVCsEP9lO,6.0
7685872_D14,Dr. Dre,Animals,Compton (A Soundtrack By Dr. Dre),Hip Hop,"Gangsta, Trap",35,0.693,0.877,-4.491,0.339,0.116,0.000111,0.233,0.69,90.015,4.0,3:47,C♯/D♭ Major,3B,1.0,1.0,6EOu0P4RPxZZB8QNeYrvs2,3.0
7685872_D15,Dr. Dre,Medicine Man,Compton (A Soundtrack By Dr. Dre),Hip Hop,"Gangsta, Trap",47,0.527,0.925,-4.499,0.493,0.0196,0.0,0.886,0.364,96.126,4.0,4:14,A Major,11B,9.0,1.0,3hZnp7n8WI3UnnURw1i1DF,6.0
7685872_D16,Dr. Dre,Talking To My Diary,Compton (A Soundtrack By Dr. Dre),Hip Hop,"Gangsta, Trap",44,0.533,0.939,-1.883,0.0766,0.000363,7.24e-06,0.0666,0.341,83.684,4.0,4:23,G Major,9B,7.0,1.0,7KZs2C1UGjrIfVXXuvtb20,6.0
2955328_A1,Dr. Dre,Lolo (Intro),2001,Hip Hop,"Gangsta, G-Funk",40,0.381,0.678,-13.532,0.427,0.0565,0.0,0.232,0.134,72.949,5.0,0:41,C Major,8B,0.0,1.0,0GQQzmMNA7JE4tOdcSFh1C,5.0
2955328_A2,Dr. Dre,The Watcher,2001,Hip Hop,"Gangsta, G-Funk",64,0.939,0.486,-3.488,0.207,0.172,0.0,0.264,0.517,97.582,4.0,3:26,G Major,9B,7.0,1.0,1iQ5E4z6CJ38dIzvMI9Wdo,3.0
2955328_A3,Dr. Dre,Fuck You,2001,Hip Hop,"Gangsta, G-Funk",58,0.876,0.573,-3.764,0.431,0.294,0.0,0.121,0.756,92.236,4.0,3:25,C Major,8B,0.0,1.0,4FI0rdztOAYJZMupujL5Gp,3.0
2955328_A4,Dr. Dre,Still D.R.E.,2001,Hip Hop,"Gangsta, G-Funk",78,0.816,0.775,-3.323,0.234,0.16,0.00031,0.0543,0.527,93.431,4.0,4:30,B Major,1B,11.0,1.0,503OTo2dSqe7qk76rgsbep,3.0
2955328_B1,Dr. Dre,Xxplosive,2001,Hip Hop,"Gangsta, G-Funk",66,0.765,0.88,-4.361,0.116,0.176,1e-05,0.139,0.929,168.96,4.0,3:35,C♯/D♭ Major,3B,1.0,1.0,0Ed7MeXx64f6OcIuoTRCg1,4.0
2955328_B3,Dr. Dre,Bar One,2001,Hip Hop,"Gangsta, G-Funk",40,0.813,0.796,-8.545,0.308,0.203,0.0,0.257,0.871,81.328,4.0,0:50,D Minor,7A,2.0,0.0,0WWem437MQdylQuXxzE80H,3.0
2955328_B4,Dr. Dre,Light Speed,2001,Hip Hop,"Gangsta, G-Funk",46,0.865,0.797,-2.44,0.18,0.066,3.24e-05,0.141,0.877,86.375,4.0,2:40,C♯/D♭ Minor,12A,1.0,0.0,1WvuZsXHaH2qNAtvrQY6SX,3.0
2955328_B5,Dr. Dre,Forgot About Dre,2001,Hip Hop,"Gangsta, G-Funk",74,0.924,0.74,-1.299,0.0774,0.0827,0.0,0.163,0.621,133.974,4.0,3:42,G#/A♭ Major,4B,8.0,1.0,7iXF2W9vKmDoGAhlHdpyIa,3.0
2955328_B6,Dr. Dre,The Next Episode,2001,Hip Hop,"Gangsta, G-Funk",76,0.922,0.909,-2.429,0.27,0.0281,0.0,0.0856,0.309,95.295,4.0,2:41,A#/B♭ Minor,3A,10.0,0.0,4LwU4Vp6od3Sb08CsP99GC,3.0
2955328_C2,Dr. Dre,Bitch Niggaz,2001,Hip Hop,"Gangsta, G-Funk",49,0.695,0.717,-1.454,0.395,0.359,0.0,0.277,0.61,75.888,1.0,4:13,B Minor,10A,11.0,0.0,5XkeTGKcCkGF8l6fA9YpsS,3.0
2955328_C3,Dr. Dre,The Car Bomb,2001,Hip Hop,"Gangsta, G-Funk",38,0.538,0.85,-9.413,0.854,0.675,0.0,0.36,0.459,87.816,1.0,1:00,F Minor,4A,5.0,0.0,4PX9Ga99IMqlbgKucTxupc,6.0
2955328_C4,Dr. Dre,Murder Ink.,2001,Hip Hop,"Gangsta, G-Funk",48,0.781,0.898,-1.157,0.274,0.0234,2.79e-05,0.503,0.838,88.152,4.0,2:28,B Minor,10A,11.0,0.0,0zkE78jc1kjLXrTYd9ZxpO,3.0
2955328_C5,Dr. Dre,Ed-Ucation,2001,Hip Hop,"Gangsta, G-Funk",39,0.66,0.868,-3.229,0.502,0.458,0.0,0.453,0.602,168.791,3.0,1:32,C♯/D♭ Major,3B,1.0,1.0,0J2u6TAolef5gZEVy1HErU,4.0
2955328_C6,Dr. Dre,Some L.A. Niggaz,2001,Hip Hop,"Gangsta, G-Funk",44,0.818,0.473,-2.733,0.397,0.125,0.0,0.0741,0.717,88.824,4.0,4:25,F Major,7B,5.0,1.0,4VZPYvMTByQytb6F3MKP4w,3.0
2955328_C7,Dr. Dre,Pause 4 Porno,2001,Hip Hop,"Gangsta, G-Funk",35,0.485,0.701,-7.341,0.218,0.263,0.0,0.632,0.77,79.72,4.0,1:32,C♯/D♭ Minor,12A,1.0,0.0,6ALtdfVnklY8xp9bUBKVEP,6.0
2955328_D1,Dr. Dre,Housewife,2001,Hip Hop,"Gangsta, G-Funk",46,0.89,0.705,-2.56,0.245,0.252,1.9e-06,0.665,0.917,92.892,4.0,4:02,C♯/D♭ Minor,12A,1.0,0.0,0Wik64zBKFTNoNjTpG70OH,3.0
2955328_D2,Dr. Dre,Ackrite,2001,Hip Hop,"Gangsta, G-Funk",48,0.864,0.741,-3.356,0.32,0.0695,0.0,0.529,0.859,94.229,4.0,3:39,D Major,10B,2.0,1.0,4NGS3j6JmOx6VUaXt6VQbj,3.0
2955328_D3,Dr. Dre,Bang Bang,2001,Hip Hop,"Gangsta, G-Funk",58,0.865,0.884,-2.435,0.138,0.121,2.31e-06,0.102,0.788,95.323,4.0,3:42,F Minor,4A,5.0,0.0,2sXaZphe2LlqAyZVKvHbU1,3.0
2955328_D4,Dr. Dre,The Message,2001,Hip Hop,"Gangsta, G-Funk",55,0.711,0.608,-4.008,0.0754,0.0446,7.56e-05,0.123,0.791,82.448,4.0,5:04,G#/A♭ Minor,1A,8.0,0.0,6WgxXdBZrtdQFGBcxQxpiv,3.0
5215304_A1,Eminem,Public Service Announcement,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",42,0.66,0.199,-25.602,0.871,0.296,0.0,0.145,0.921,147.535,1.0,0:33,A Major,11B,9.0,1.0,59z8uxWZVFpL2LfZ5C9AzY,0.0
5215304_A2,Eminem,My Name Is,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",70,0.869,0.68,-6.233,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,4.0,4:28,C♯/D♭ Major,3B,1.0,1.0,75IN3CtuZwTHTnZvYM4qnJ,3.0
5215304_A3,Eminem,Guilty Conscience,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",58,0.66,0.789,-5.143,0.364,0.0527,0.0,0.341,0.513,182.218,4.0,3:19,G Major,9B,7.0,1.0,6da04YB906XonC6IQNC44u,4.0
5215304_A4,Eminem,Brain Damage,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",51,0.866,0.599,-7.903,0.163,0.00917,0.0,0.0655,0.831,94.982,4.0,3:46,D Major,10B,2.0,1.0,099MPsZhn5HkEUNlpA89rK,3.0
5215304_A5,Eminem,Paul,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",0,0.829,0.253,-19.467,0.917,0.984,9.42e-05,0.76,0.809,97.478,3.0,0:15,A#/B♭ Minor,3A,10.0,0.0,4QB28IqGl9W8sDcIK7eBIW,2.0
5215304_B6,Eminem,If I Had,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",47,0.791,0.601,-4.978,0.217,0.000627,3.13e-05,0.107,0.272,168.161,3.0,4:05,G Minor,6A,7.0,0.0,4Q7UkPYq3NGTwhAMjfeE4a,4.0
5215304_B8,Eminem,Bitch,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",2,0.834,0.343,-15.805,0.876,0.99,0.0123,0.617,0.969,97.191,3.0,0:19,B Minor,10A,11.0,0.0,3mqYXWPAteuKuhZmsuQWqV,2.0
5215304_B9,Eminem,Role Model,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",61,0.865,0.589,-4.224,0.258,0.0218,4.6e-06,0.04,0.776,91.968,4.0,3:25,G Major,9B,7.0,1.0,0EtirusGt3LivUmALXSMVe,3.0
5215304_B10,Eminem,Lounge,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",36,0.303,0.376,-18.938,0.117,0.57,0.0,0.886,0.796,131.007,1.0,0:46,E Major,12B,4.0,1.0,1LoEersiNbdCJv96e8KjNk,0.0
5215304_B11,Eminem,My Fault,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",46,0.754,0.631,-8.083,0.395,0.0463,1.39e-06,0.25,0.84,190.04,4.0,4:01,B Minor,10A,11.0,0.0,3CNbDbMHxYHxEgrPGf89yc,4.0
5215304_C12,Eminem,Ken Kaniff,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",12,0.718,0.384,-19.345,0.91,0.983,0.0,0.769,0.154,88.903,4.0,1:16,F Major,7B,5.0,1.0,5mrfZZYJUPTNKnEarPafRJ,0.0
5215304_C13,Eminem,Cum On Everybody,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",43,0.887,0.758,-6.43,0.214,0.0254,0.000521,0.0887,0.652,105.118,4.0,3:39,C♯/D♭ Major,3B,1.0,1.0,6uXX9OgGchFrr2bq8RgIg6,3.0
5215304_C14,Eminem,Rock Bottom,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",52,0.859,0.642,-3.068,0.13,0.096,0.00927,0.21,0.353,92.055,4.0,3:34,F#/G♭ Major,2B,6.0,1.0,3guazByz82uD2zHf8q7As1,3.0
5215304_D16,Eminem,Soap,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",34,0.474,0.425,-16.66,0.0617,0.97,0.000207,0.738,0.857,72.08,3.0,0:34,C♯/D♭ Minor,12A,1.0,0.0,2aXwXcdR1aGCYesbEr2DgV,5.0
5215304_D17,Eminem,As The World Turns,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",46,0.861,0.731,-5.814,0.243,0.00324,0.0,0.0807,0.36,95.919,4.0,4:25,G#/A♭ Minor,1A,8.0,0.0,0TBzphxYIeDLP9DAJUSUbP,3.0
5215304_D19,Eminem,Bad Meets Evil,The Slim Shady LP,Hip Hop,"Horrorcore, Hardcore Hip-Hop",45,0.664,0.903,-4.449,0.473,0.0328,0.0,0.863,0.608,94.667,4.0,4:13,B Minor,10A,11.0,0.0,7kQ0miyexmevMwUDqTomIN,3.0
5252470_A1,Eminem,Public Service Announcement 2000,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",14,0.714,0.263,-20.277,0.913,0.0196,0.0,0.646,0.671,126.56,5.0,0:27,C♯/D♭ Major,3B,1.0,1.0,1WopKLOG4Kud0H1r3xrCfT,0.0
5252470_A2,Eminem,Kill You,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",65,0.897,0.559,-8.268,0.379,0.155,0.000127,0.296,0.677,106.991,4.0,4:24,B Major,1B,11.0,1.0,5eGEc27nnhtmcOh6RC890a,3.0
5252470_A3,Eminem,Stan,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",76,0.78,0.768,-4.325,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4.0,6:44,F#/G♭ Minor,11A,6.0,0.0,3UmaczJpikHgJFyBTAJVoz,3.0
5252470_A4,Eminem,Paul (Skit),The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",3,0.0,0.24,-20.135,0.0,0.943,0.0,0.618,0.0,0.0,0.0,0:10,A#/B♭ Minor,3A,10.0,0.0,2vDNkLviUQSxSxulGBFSqJ,5.0
5252470_A5,Eminem,Who Knew,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",51,0.855,0.596,-4.147,0.307,0.135,0.0,0.139,0.793,100.894,4.0,3:47,G Major,9B,7.0,1.0,15joiMls8SpP1VtGivYh6i,3.0
5252470_A6,Eminem,Steve Berman,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",41,0.663,0.626,-10.536,0.639,0.578,0.0,0.469,0.837,148.087,1.0,0:53,C♯/D♭ Major,3B,1.0,1.0,0DaZU7iKgXMelfXCkCOgBK,2.0
5252470_B1,Eminem,The Way I Am,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",69,0.785,0.871,-2.692,0.265,0.144,0.0,0.309,0.315,87.248,4.0,4:50,E Minor,9A,4.0,0.0,23wfXwnsPZYe5A1xXRHb3J,3.0
5252470_B2,Eminem,The Real Slim Shady,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",81,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,4.0,4:44,F Minor,4A,5.0,0.0,3yfqSUWxFvZELEM4PmlwIR,3.0
5252470_B3,Eminem,Remember Me?,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",47,0.806,0.905,-3.119,0.299,0.00293,0.0,0.23,0.729,89.982,4.0,3:38,G#/A♭ Minor,1A,8.0,0.0,7996f9NZeypc4jqfc6hJUa,3.0
5252470_C1,Eminem,Marshall Mathers,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",55,0.729,0.759,-3.177,0.127,0.0361,0.0,0.0694,0.268,95.935,4.0,5:21,B Minor,10A,11.0,0.0,3X4Oz9LjhhtgyOhVNlfoYa,3.0
5252470_C2,Eminem,Ken Kaniff (Skit),The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",37,0.473,0.715,-10.571,0.846,0.196,0.0,0.56,0.541,178.249,4.0,1:01,G Minor,6A,7.0,0.0,4HsaoezrUA96qMzDK3ZWnq,4.0
5252470_C3,Eminem,Drug Ballad,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",53,0.913,0.7,-3.411,0.0589,0.0239,0.0,0.125,0.64,104.759,4.0,5:00,B Major,1B,11.0,1.0,7tEoJKbYdIHBfn7tTIyjHW,3.0
5252470_C4,Eminem,Amityville,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",47,0.618,0.929,-3.238,0.273,0.0217,0.0,0.326,0.672,79.864,4.0,4:14,D Minor,7A,2.0,0.0,0erTM8A9ro5kzcNc962jHd,3.0
5252470_C5,Eminem,B**** Please II,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",67,0.918,0.586,-2.89,0.133,0.0783,0.0,0.145,0.779,95.517,4.0,4:48,C♯/D♭ Major,3B,1.0,1.0,7lgvU7WnwcNZ8dbGUz8yhP,3.0
5252470_D1,Eminem,Kim,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",52,0.587,0.923,-3.05,0.441,0.0216,0.0,0.481,0.0778,142.075,4.0,6:17,E Minor,9A,4.0,0.0,20oenBXlmwIfK0F3fQIjhM,4.0
5252470_D2,Eminem,Under The Influence,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",60,0.921,0.752,-4.32,0.27,0.0174,0.0,0.135,0.705,96.985,4.0,5:21,F#/G♭ Major,2B,6.0,1.0,5H3B1WtZYGmyOYOXgQltKU,3.0
5252470_D3,Eminem,Criminal,The Marshall Mathers LP,Hip Hop,"Hardcore Hip-Hop, Horrorcore",56,0.81,0.724,-6.153,0.268,0.127,0.0,0.306,0.573,101.941,4.0,5:19,E Minor,9A,4.0,0.0,18ohWhzbMCynq5QJ68ifkW,3.0
18669670_A1,Eminem,Premonition (Intro),Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",44,0.847,0.637,-5.193,0.367,0.0258,0.000648,0.382,0.511,165.979,4.0,2:53,C♯/D♭ Major,3B,1.0,1.0,7ccTcabbJlCJiIqtrSSwBk,4.0
18669670_A2,Eminem,Unaccommodating ,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",52,0.852,0.752,-5.793,0.0597,0.0169,0.0,0.394,0.389,89.95,4.0,3:36,C♯/D♭ Major,3B,1.0,1.0,0q2vG0UVuy6ajjcpkQHdZM,3.0
18669670_A4,Eminem,Alfred (Interlude),Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",36,0.429,0.231,-20.43,0.402,0.878,0.0,0.279,0.914,74.545,5.0,0:30,F Major,7B,5.0,1.0,4EmunTy7kNBYQivOa8F6b8,0.0
18669670_A5,Eminem,Those Kinda Nights,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",55,0.794,0.637,-6.29,0.339,0.028,0.0,0.0919,0.393,103.868,4.0,2:57,E Minor,9A,4.0,0.0,0VSzREd1OjEWJ9tXoFHRQH,3.0
18669670_A6,Eminem,In Too Deep,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",49,0.72,0.767,-5.839,0.214,0.0387,0.0,0.202,0.595,88.966,4.0,3:14,A#/B♭ Minor,3A,10.0,0.0,7Dj2wqPYXfSRFwa6qyOztr,3.0
18669670_B7,Eminem,Godzilla,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",43,0.808,0.745,-5.26,0.343,0.145,0.0,0.292,0.828,165.994,4.0,3:30,A#/B♭ Minor,3A,10.0,0.0,6qBffi4yVR6ZpfPOo6TaGc,4.0
18669670_B8,Eminem,Darkness,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",53,0.671,0.623,-7.161,0.308,0.00998,7.55e-06,0.643,0.195,75.055,4.0,5:37,D Major,10B,2.0,1.0,5SiZJoLXp3WOl3J4C8IK0d,6.0
18669670_B9,Eminem,Leaving Heaven,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",52,0.661,0.748,-4.809,0.206,0.175,0.0,0.254,0.509,171.983,3.0,4:25,D Minor,7A,2.0,0.0,5CpsIb7SMFHjmAG8RvIWfq,4.0
18669670_B10,Eminem,Yah Yah,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",50,0.458,0.966,-2.107,0.384,0.14,0.0,0.11,0.356,183.586,4.0,4:46,C♯/D♭ Major,3B,1.0,1.0,5mZXWEH2eh8zMZGCxT5aW0,4.0
18669670_C11,Eminem,Stepdad (Intro),Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",1,0.589,0.459,-7.748,0.263,0.178,0.0,0.425,0.619,113.542,1.0,0:15,D#/E♭ Major,5B,3.0,1.0,2d3fdQ6OxmUIsF20eCpcrv,6.0
18669670_C12,Eminem,Stepdad,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",46,0.779,0.805,-3.121,0.178,0.018,0.0,0.321,0.557,145.68,4.0,3:33,C♯/D♭ Major,3B,1.0,1.0,3QVHSV8YKYq4L8tI5rnFgj,3.0
18669670_C13,Eminem,Marsh,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",47,0.871,0.493,-6.356,0.205,0.0134,0.000241,0.385,0.0495,144.989,4.0,3:20,C♯/D♭ Major,3B,1.0,1.0,34d7sGX6WUqq8f04e7CSNF,1.0
18669670_C14,Eminem,Never Love Again,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",55,0.747,0.899,-5.125,0.246,0.1,0.0,0.486,0.581,92.029,4.0,2:57,F Minor,4A,5.0,0.0,40YbWniIEmqy6s58fYXLUh,3.0
18669670_C15,Eminem,Little Engine,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",44,0.769,0.811,-4.162,0.228,0.0234,0.0,0.0451,0.76,155.081,4.0,2:57,A#/B♭ Minor,3A,10.0,0.0,4qNWEOMyexn7b8Icyk29t9,4.0
18669670_C16,Eminem,Lock It Up,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",54,0.848,0.745,-3.052,0.221,0.0949,0.0,0.0796,0.516,137.024,4.0,2:50,F#/G♭ Minor,11A,6.0,0.0,1qwMkkRiD5jqLeUUjfgblh,3.0
18669670_D17,Eminem,Farewell,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",48,0.89,0.664,-6.625,0.106,0.00487,0.0,0.257,0.467,93.007,4.0,4:07,E Minor,9A,4.0,0.0,74gykWHknHDrg4eMdcmdRq,3.0
18669670_D18,Eminem,No Regrets,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",53,0.756,0.747,-5.407,0.046,0.0048,0.00536,0.588,0.0687,134.935,4.0,3:20,A Major,11B,9.0,1.0,1lO9CZo6eDrOy0S7khgryG,1.0
18669670_D19,Eminem,I Will,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",45,0.635,0.543,-5.941,0.067,0.0454,0.000678,0.272,0.036,98.743,4.0,5:03,G#/A♭ Major,4B,8.0,1.0,3CJbxqRQ0JNCqboWDNUUeX,6.0
18669670_D20,Eminem,Alfred (Outro),Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",37,0.476,0.237,-14.514,0.0486,0.177,0.0,0.217,0.0387,106.972,3.0,0:39,C♯/D♭ Major,3B,1.0,1.0,1WAwILvz37MkmZfmGnEXfg,5.0
18669670_E1,Eminem,Alfred (Intro),Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",1,0.764,0.376,-12.586,0.571,0.887,1.92e-06,0.375,0.884,97.546,4.0,0:17,C♯/D♭ Major,3B,1.0,1.0,1sv41rYgHhPWdyzwk5K9zy,2.0
18669670_E2,Eminem,Black Magic,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",49,0.674,0.807,-3.961,0.224,0.0151,3.9e-06,0.584,0.163,140.056,4.0,2:54,C♯/D♭ Major,3B,1.0,1.0,50le2HSqQAIqB4BGD4cE9e,4.0
18669670_E4,Eminem,Tone Deaf,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",50,0.906,0.742,-4.855,0.11,0.107,0.00757,0.0743,0.618,120.018,4.0,4:50,A Major,11B,9.0,1.0,1cEUi8QulMj1xgrPwwGC2p,3.0
18669670_F5,Eminem,Book Of Rhymes,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",47,0.846,0.758,-5.364,0.279,0.264,0.0,0.0874,0.47,134.324,4.0,4:49,C♯/D♭ Major,3B,1.0,1.0,08ir631EiCA7xIms7JDp15,3.0
18669670_F6,Eminem,Favorite Bitch,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",43,0.626,0.835,-5.842,0.319,0.0331,0.0,0.345,0.681,172.063,4.0,3:56,C♯/D♭ Major,3B,1.0,1.0,2KBRNUt33CrlaFPEz4bQYs,4.0
18669670_F7,Eminem,Guns Blazing,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",46,0.782,0.874,-4.611,0.276,0.0178,1.65e-06,0.444,0.655,119.959,4.0,3:16,G#/A♭ Major,4B,8.0,1.0,3WpHqtFUwzIQBsV9YC5iNc,3.0
18669670_F8,Eminem,Gnat,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",55,0.835,0.869,-4.582,0.27,0.248,0.0,0.462,0.82,140.945,4.0,3:44,A#/B♭ Minor,3A,10.0,0.0,6cS9PmLky2NhLOhpIsUlow,3.0
18669670_G9,Eminem,Higher,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",58,0.733,0.82,-4.758,0.218,0.0143,0.0,0.674,0.525,148.0,4.0,3:42,E Minor,9A,4.0,0.0,3eMsgWDRq5dKl5SBTYGv2J,4.0
18669670_G10,Eminem,These Demons,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",44,0.862,0.789,-3.551,0.284,0.0541,0.0,0.282,0.472,138.918,4.0,3:27,C♯/D♭ Major,3B,1.0,1.0,086LXfSk4U5XEALardCE7k,3.0
18669670_G11,Eminem,Key (Skit),Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",35,0.753,0.266,-11.898,0.533,0.763,0.0,0.125,0.749,79.624,4.0,0:57,D#/E♭ Minor,2A,3.0,0.0,7yYc2nzLiTwajUOj3NGr9y,2.0
18669670_G12,Eminem,She Loves Me,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",42,0.617,0.874,-3.276,0.32,0.0109,0.0,0.083,0.566,81.026,4.0,3:24,E Major,12B,4.0,1.0,0BUFqsMsqAmKQPhLBXnmv7,6.0
18669670_H13,Eminem,Killer,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",48,0.942,0.757,-6.089,0.256,0.0184,0.0,0.13,0.769,99.04,4.0,3:15,B Major,1B,11.0,1.0,0FLIBDpU2S5bb6TfMB4NuQ,3.0
18669670_H14,Eminem,Zeus,Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",55,0.783,0.586,-8.068,0.204,0.159,0.0,0.389,0.312,177.024,4.0,3:50,B Minor,10A,11.0,0.0,2lPE6W6ONJKmBE6hLjpIYo,4.0
18669670_H15,Eminem,Thus Far (Interlude),Music To Be Murdered By (Side B),Hip Hop,"Hardcore Hip-Hop, Conscious, Trap, Pop Rap, Horrorcore",1,0.635,0.469,-13.466,0.536,0.867,9.58e-06,0.784,0.892,85.749,3.0,0:16,C Major,8B,0.0,1.0,435kMcZJuXJJwKelsDjP4R,2.0
